uuid	odkid	icode	psu	hhid	agreement	ict1_a	ict1_b	ict2_	ict2_96z	ict3_	ict4	ict5	ict6_	ict6_96z	ict2_1	ict2_2	ict2_3	ict2_4	ict2_5	ict2_6	ict2_7	ict2_96	ict3_1	ict3_2	ict3_3	ict3_4	ict3_5	ict6_1	ict6_2	ict6_3	ict6_4	ict6_5	ict6_6	ict6_7	ict6_8	ict6_9	ict6_10	ict6_96	region	urban	begin_time	dur_ict	corrected_dur_ict	year	month	day	date	start_date	end_date	time	start_time	end_time
20241012	uuid:bf9be009-e3f4-463e-abfc-b05d6c9586ce	1519	38140262	10	Yes	Yes	Yes			2 3 4 5	Yes all of them	Every day	1 2 3 4 5 6		0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-12T15:47:00.000+04:00	1	1	2024	10	12	2024/10/12	2024/10/12	2024/10/12	2024/10/12 19:06:07	2024/10/12 15:40:06	2024/10/12 16:59:49
20240916	uuid:bfa7d8ed-75bd-45d4-bf1e-43d35b904ad5	1677	44240473	13	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	2		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-16T12:10:00.000+04:00	0	0	2024	9	18	2024/09/18	2024/09/16	2024/09/16	2024/09/18 08:00:13	2024/09/16 12:08:01	2024/09/16 12:47:30
20240928	uuid:bfb7f354-4130-4305-a268-01e22717940a	1124	47260324	5	Yes	Yes	Yes			4 2	No	Every day	2 4 1		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-09-28T16:09:00.000+04:00	1	1	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 17:07:02	2024/09/28 16:07:47	2024/09/28 16:35:33
20240919	uuid:bfbef724-6eda-4057-b2ca-e638148b0df7	1139	47240513	9	Yes	Yes	Yes			4 1	Yes, but not all of them	Every day	3		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-09-19T19:20:00.000+04:00	0	0	2024	9	19	2024/09/19	2024/09/19	2024/09/19	2024/09/19 21:02:20	2024/09/19 19:18:45	2024/09/19 20:09:10
20240929	uuid:bfcf22a8-4bfc-4efd-9ec9-d38e8d04b7fb	1710	29110144	15	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Kakheti	Urban	2024-09-29T16:43:00.000+04:00	2	2	2024	9	29	2024/09/29	2024/09/29	2024/09/29	2024/09/29 20:23:10	2024/09/29 16:40:40	2024/09/29 17:42:25
20240919	uuid:c0405f66-fd59-4488-b848-1f7439bb47bc	1318	26330133	3	Yes	Yes	Yes			2 4	Yes, but not all of them	Every day	1 2 3 4 5 7 8		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	Imereti	Rural	2024-09-19T14:29:00.000+04:00	1	1	2024	9	19	2024/09/19	2024/09/19	2024/09/19	2024/09/19 20:28:01	2024/09/19 14:23:44	2024/09/19 15:31:11
20240910	uuid:c04070e6-e37b-4ac1-9a1f-cfd87b35914b	1203	41110285	10	Yes	Yes	Yes			4 5	Yes all of them	Every day	4 3		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	Samtskhe–Javakheti	Urban	2024-09-10T18:16:00.000+04:00	1	1	2024	9	10	2024/09/10	2024/09/10	2024/09/10	2024/09/10 23:32:59	2024/09/10 18:14:36	2024/09/10 18:41:25
20241013	uuid:c055c9f5-a37e-430e-8264-5a5bb15bd81f	1124	47260321	4	Yes	No	No	2			No	A few times a week	4		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-13T11:35:00.000+04:00	0	0	2024	10	13	2024/10/13	2024/10/13	2024/10/13	2024/10/13 14:24:37	2024/10/13 11:32:32	2024/10/13 11:57:40
20241016	uuid:c07d8aa3-759f-4ff8-b078-cdf1eb0dfac6	1139	47240442	5	Yes	Yes	Yes			4 1	Yes, but not all of them	Every day	3 4		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-16T14:33:00.000+04:00	0	0	2024	10	16	2024/10/16	2024/10/02	2024/10/16	2024/10/16 15:25:42	2024/10/02 15:06:57	2024/10/16 15:25:07
20240902	uuid:c07f5401-b627-4b83-917e-ed1e44524b3b	1316	26400283	4	Yes	No	Yes			4	Yes all of them	A few times a week	3 4 5		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	Imereti	Rural	2024-09-02T13:43:00.000+04:00	1	1	2024	9	2	2024/09/02	2024/09/02	2024/09/02	2024/09/02 21:07:38	2024/09/02 13:31:12	2024/09/02 14:23:10
20240911	uuid:c08ee9a3-55b9-45ec-9a71-e0449315dda6	1668	44260543	7	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Urban	2024-09-11T12:56:00.000+04:00	0	0	2024	9	12	2024/09/12	2024/09/11	2024/09/11	2024/09/12 17:27:39	2024/09/11 12:51:43	2024/09/11 14:13:11
20241023	uuid:c0be7c99-647b-446e-bec1-4af50022c98a	1633	44110664	2	Yes	Yes	Yes			4 5	Yes all of them	Every day	2 3 4 6		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	Kvemo Kartli	Urban	2024-10-23T16:10:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 20:37:21	2024/10/23 16:06:18	2024/10/23 16:49:16
20241023	uuid:c0cbbf55-7afe-40a7-a0ad-3f16fe82998d	1313	26380425	6	Yes	Yes	Yes			2 4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-10-23T10:31:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 17:31:48	2024/10/23 10:29:08	2024/10/23 11:27:48
20241016	uuid:c10fecd9-ee29-4ce9-9cff-d521d8975c89	1333	26290151	4	Yes	Yes	Yes			4	Yes all of them	Every day	1 2 3 4 5 6		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	Imereti	Urban	2024-10-16T14:57:00.000+04:00	0	0	2024	10	16	2024/10/16	2024/10/16	2024/10/16	2024/10/16 17:10:26	2024/10/16 14:50:35	2024/10/16 15:29:58
20240914	uuid:c1533bdc-e453-445e-aad5-698c06d304f9	1879	11290452	14	Yes	Yes	Yes			1 4	No	Every day	2 3 5		0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	Tbilisi	Urban	2024-09-14T10:37:00.000+04:00	2	2	2024	9	14	2024/09/14	2024/09/14	2024/09/14	2024/09/14 16:25:40	2024/09/14 10:29:23	2024/09/14 11:35:16
20241007	uuid:c16162c6-413f-4308-a6bf-dce56de04d9e	1879	11290423	5	Yes	Yes	Yes			4 1	Yes all of them	Every day	3 1 2		0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	Tbilisi	Urban	2024-10-07T12:31:00.000+04:00	1	1	2024	10	7	2024/10/07	2024/10/07	2024/10/07	2024/10/07 16:39:40	2024/10/07 12:27:52	2024/10/07 13:32:37
20240908	uuid:c1d9d870-ce5c-4184-af83-daa7e5fee197	1324	26350244	11	Yes	Yes	No			2 4 5	No	Every day	2 3 4		0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-08T16:02:00.000+04:00	1	1	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 17:53:23	2024/09/08 15:59:35	2024/09/08 17:01:55
20240907	uuid:c20a3023-ac26-4d93-aeb7-08bf1691d9b4	1139	47240513	1	Yes	Yes	Yes			4 1	Yes, but not all of them	Every day	4		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-09-07T16:34:00.000+04:00	1	1	2024	9	16	2024/09/16	2024/09/07	2024/09/07	2024/09/16 22:16:10	2024/09/07 16:24:26	2024/09/07 18:03:35
20240919	uuid:c21fe0e6-0733-49d4-9b86-c36f7aa8ae1f	1513	38340256	7	Yes	No	Yes			4	Yes all of them	Every day	3 4 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-19T14:26:00.000+04:00	3	3	2024	9	19	2024/09/19	2024/09/19	2024/09/19	2024/09/19 21:28:15	2024/09/19 14:24:53	2024/09/19 15:41:53
20240909	uuid:c24f14f9-8aa1-4985-88e4-2d4d74cb73ea	1316	26400242	11	Yes	No	Yes			4	Yes, but not all of them	Every day	4 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-09T15:47:00.000+04:00	0	0	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 17:47:19	2024/09/09 15:42:30	2024/09/09 16:23:27
20240929	uuid:c25399ac-2177-4c18-9400-25244cd8f39b	1450	23250216	13	Yes	No	No	1 5 6			No	Never			1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Guria	Rural	2024-09-29T17:32:00.000+04:00	0	0	2024	9	29	2024/09/29	2024/09/29	2024/09/29	2024/09/29 21:45:50	2024/09/29 17:31:12	2024/09/29 18:33:06
20240920	uuid:c2d29f83-7760-449c-9cea-4ce9fa95a4b1	1107	47260282	5	Yes	Yes	Yes			4	Yes all of them	Every day	2 4 5		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-09-20T14:36:00.000+04:00	4	4	2024	9	20	2024/09/20	2024/09/20	2024/09/20	2024/09/20 15:27:26	2024/09/20 14:33:37	2024/09/20 15:27:02
20240903	uuid:c2ec8539-60be-4d5f-825e-a51f56f68dfd	1669	44260474	17	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	4 2		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-03T13:15:00.000+04:00	1	1	2024	9	3	2024/09/03	2024/09/03	2024/09/03	2024/09/03 20:38:06	2024/09/03 13:08:59	2024/09/03 14:43:22
20240909	uuid:c308f369-47f2-4198-8ff3-8b28a0123e1e	1523	38280243	2	Yes	No	Yes			4	Yes all of them	A few times a week	4 2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-09T10:06:00.000+04:00	1	1	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 21:18:34	2024/09/09 10:04:38	2024/09/09 11:37:35
20240912	uuid:c38adc1a-edcb-49cf-b826-8b39b47a1f72	1316	26400342	3	Yes	No	Yes			4	Yes, but not all of them	A few times a week	3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-12T14:51:00.000+04:00	1	1	2024	9	12	2024/09/12	2024/09/12	2024/09/12	2024/09/12 15:26:46	2024/09/12 14:50:04	2024/09/12 15:21:44
20241004	uuid:c3e8a62e-4b10-48f3-ad86-1ae529ab5a38	1361	26440162	10	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	2 1 4		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	Imereti	Urban	2024-10-04T15:17:00.000+04:00	1	1	2024	10	4	2024/10/04	2024/10/04	2024/10/04	2024/10/04 20:05:16	2024/10/04 15:14:08	2024/10/04 16:12:31
20240901	uuid:c40cfb6b-6750-42c2-9391-581fa8e55b06	1324	26350151	4	Yes	Yes	No			2 1 4 5	No	Every day	2 3 4 5 6 7		0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	Imereti	Rural	2024-09-01T16:13:00.000+04:00	1	1	2024	9	1	2024/09/01	2024/09/01	2024/09/01	2024/09/01 18:27:02	2024/09/01 16:08:44	2024/09/01 17:13:32
20241021	uuid:c41791e2-c12f-4af4-a17d-d34e8e19e9da	1124	47260321	8	Yes	Yes	Yes			4 2	No	Every day	3 4		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-21T13:26:00.000+04:00	0	0	2024	10	22	2024/10/22	2024/10/21	2024/10/21	2024/10/22 11:06:22	2024/10/21 13:22:49	2024/10/21 13:41:25
20241022	uuid:c4217c34-f054-483d-a474-34d5cdbd8ee2	1110	47310113	17	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-10-22T16:52:00.000+04:00	1	1	2024	10	22	2024/10/22	2024/10/22	2024/10/22	2024/10/22 20:14:54	2024/10/22 16:46:49	2024/10/22 17:33:00
20241003	uuid:c4c5fde9-b791-4497-95e6-b78911294c39	1522	38110761	15	Yes	Yes	Yes			4 5	Yes, but not all of them	Every day	2 3 4 5		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-03T14:34:00.000+04:00	1	1	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 19:35:05	2024/10/03 14:28:56	2024/10/03 15:42:08
20240911	uuid:c4de0640-6ad1-45f1-bcaf-82953ecf1d42	1511	38280235	14	Yes	No	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-11T16:49:00.000+04:00	1	1	2024	9	11	2024/09/11	2024/09/11	2024/09/11	2024/09/11 19:12:37	2024/09/11 16:45:02	2024/09/11 18:03:35
20240928	uuid:c4e24016-f963-4d47-8481-8e5ed82c15d1	1742	29300315	4	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	Kakheti	Rural	2024-09-28T18:28:00.000+04:00	1	1	2024	10	20	2024/10/20	2024/09/28	2024/09/28	2024/10/20 22:08:45	2024/09/28 18:26:47	2024/09/28 18:58:25
20241015	uuid:c4eaec58-0e4d-4976-9a04-91bd17c39d22	1879	11290352	4	Yes	Yes	Yes			4 2	Yes all of them	Every day	2 1 6 7 5 4 3		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	Tbilisi	Urban	2024-10-15T13:40:00.000+04:00	1	1	2024	10	15	2024/10/15	2024/10/15	2024/10/15	2024/10/15 17:10:47	2024/10/15 13:36:53	2024/10/15 14:34:39
20241007	uuid:c5089896-af47-4102-bc1a-fc9c3788aa2f	1520	38250473	14	Yes	Yes	Yes			4 5	No	Every day	2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-10-07T16:51:00.000+04:00	0	0	2024	10	7	2024/10/07	2024/10/07	2024/10/07	2024/10/07 18:49:47	2024/10/07 16:47:45	2024/10/07 18:06:09
20240929	uuid:c58319ba-a4e3-4637-ab97-951384c0f3c6	1305	26110955	1	Yes	Yes	Yes			4 5	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Imereti	Urban	2024-09-29T15:48:00.000+04:00	1	1	2024	9	29	2024/09/29	2024/09/29	2024/09/29	2024/09/29 20:58:10	2024/09/29 15:45:43	2024/09/29 16:48:35
20240928	uuid:c5aaceea-1108-4fc2-9571-937f75e8d627	1742	29300315	2	Yes	Yes	Yes			2 4 5	Yes, but not all of them	Every day	2 3 4 5		0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	Kakheti	Rural	2024-09-28T15:57:00.000+04:00	1	1	2024	10	20	2024/10/20	2024/09/28	2024/09/28	2024/10/20 22:08:44	2024/09/28 15:55:41	2024/09/28 16:59:36
20240831	uuid:c5d270c1-d51c-4d7b-9665-3c39470ae730	1320	35290132	12	Yes	No	Yes			4	Yes all of them	Every day	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Racha-Lechkhumi and Kvemo Svaneti	Urban	2024-08-31T14:35:00.000+04:00	1	1	2024	8	31	2024/08/31	2024/08/31	2024/08/31	2024/08/31 20:53:38	2024/08/31 14:05:15	2024/08/31 15:06:54
20240914	uuid:c5d4da52-4b21-418e-8d0e-089a33605034	1139	47240513	3	Yes	Yes	Yes			4	Yes, but not all of them	Every day	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-09-14T18:03:00.000+04:00	4	4	2024	9	16	2024/09/16	2024/09/14	2024/09/14	2024/09/16 22:16:11	2024/09/14 14:31:14	2024/09/14 19:03:17
20240922	uuid:c5dc2e1c-9a10-4cbf-8b74-f651e784a8b9	1139	47240414	4	Yes	Yes	Yes			4	Yes, but not all of them	Every day	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-09-22T18:03:00.000+04:00	0	0	2024	9	23	2024/09/23	2024/09/22	2024/09/22	2024/09/23 20:31:18	2024/09/22 13:23:56	2024/09/22 19:23:53
20241021	uuid:c61471c1-06c9-45cc-96ae-d388b14b3fcc	1833	11250761	9	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	5 4 3 2 1 6		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	Tbilisi	Urban	2024-10-21T15:28:00.000+04:00	1	1	2024	10	21	2024/10/21	2024/10/21	2024/10/21	2024/10/21 18:33:52	2024/10/21 15:25:02	2024/10/21 16:22:37
20241022	uuid:c633d24a-85fd-4e67-866c-52178b8684cd	1717	29260315	9	Yes	Yes	No			4	Yes all of them	A few times a week	4 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kakheti	Rural	2024-10-22T15:03:00.000+04:00	1	1	2024	10	22	2024/10/22	2024/10/22	2024/10/22	2024/10/22 16:12:40	2024/10/22 15:01:49	2024/10/22 16:12:27
20241019	uuid:c65b3c20-c215-49aa-a0df-547022d9caf4	1136	47240612	4	Yes	Yes	Yes			4	No	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-19T14:02:00.000+04:00	1	1	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 15:01:37	2024/10/19 13:59:19	2024/10/19 14:53:58
20240928	uuid:c673b99e-e667-4e36-bd9a-9a98331e8df5	1450	23250213	12	Yes	No	Yes			4	Yes, but not all of them	Every day	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Guria	Rural	2024-09-28T15:56:00.000+04:00	0	0	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 18:19:59	2024/09/28 15:53:54	2024/09/28 16:48:28
20240915	uuid:c677185e-d5ec-4867-b4a3-a779758b30dd	1710	29110224	3	Yes	Yes	Yes			4 5	Yes all of them	Every day	4 3		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	Kakheti	Urban	2024-09-15T13:35:00.000+04:00	2	2	2024	9	15	2024/09/15	2024/09/15	2024/09/15	2024/09/15 16:56:57	2024/09/15 13:30:35	2024/09/15 14:30:29
20241020	uuid:c68312d2-474f-4ab4-ad98-e9e96a8d85b8	1113	47310331	7	Yes	Yes	Yes			1 2 4	Yes all of them	Every day	2 1 3 4 5 7 8		0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	Shida Kartli Region	Rural	2024-10-20T14:38:00.000+04:00	0	0	2024	10	20	2024/10/20	2024/10/20	2024/10/20	2024/10/20 16:01:06	2024/10/20 14:36:36	2024/10/20 15:20:32
20241018	uuid:c6c84306-de21-495e-ba7d-b68249a60b77	1832	11250572	11	Yes	Yes	Yes			2 4	Yes all of them	Every day	8 1 2 3 4 5 7 9		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	Tbilisi	Urban	2024-10-18T14:35:00.000+04:00	1	1	2024	10	18	2024/10/18	2024/10/18	2024/10/18	2024/10/18 20:05:19	2024/10/18 14:30:10	2024/10/18 15:21:09
20240926	uuid:c6e36570-99d3-4cab-abbb-2fe8349bda0f	1519	38140252	8	Yes	Yes	Yes			4 5	Yes, but not all of them	Every day	1 2 3 4 5 6		0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-26T16:48:00.000+04:00	2	2	2024	9	26	2024/09/26	2024/09/26	2024/09/26	2024/09/26 19:54:16	2024/09/26 16:43:40	2024/09/26 18:32:55
20240926	uuid:c720f9a1-568f-4244-89ff-784535424cfa	1305	26110552	17	Yes	Yes	Yes			4 5	Yes all of them	Every day	2 3 4 5 6		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	Imereti	Urban	2024-09-26T17:16:00.000+04:00	1	1	2024	9	28	2024/09/28	2024/09/26	2024/09/26	2024/09/28 11:53:26	2024/09/26 17:10:17	2024/09/26 18:25:38
20241003	uuid:c7243e64-88b9-40fa-907f-473d966c7ca6	1520	38110761	2	Yes	Yes	Yes			1 2 4	Yes, but not all of them	Every day	2		0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-03T12:27:00.000+04:00	1	1	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 21:47:08	2024/10/03 12:32:41	2024/10/03 13:25:30
20240918	uuid:c7341982-c1c2-49d4-b8db-113bc122f887	1403	15110732	5	Yes	Yes	Yes			4	Yes, but not all of them	Every day	1 3 2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	Adjara	Urban	2024-09-18T13:52:00.000+04:00	0	0	2024	9	18	2024/09/18	2024/09/18	2024/09/18	2024/09/18 16:00:08	2024/09/18 13:23:00	2024/09/18 14:12:46
20241016	uuid:c745f2fa-dd34-4c88-b81b-314d0e536e95	1403	15110783	1	Yes	No	Yes			4	Yes, but not all of them	Every day	2 1 3 4 5		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	Adjara	Urban	2024-10-16T14:17:00.000+04:00	1	1	2024	10	16	2024/10/16	2024/10/16	2024/10/16	2024/10/16 21:54:58	2024/10/16 14:18:12	2024/10/16 14:53:30
20241003	uuid:c7598164-0e3a-4adb-8b9f-6ec34a485581	1637	44110635	8	Yes	No	No	1			Yes, but not all of them	Every day	2		1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Kvemo Kartli	Urban	2024-10-03T11:51:00.000+04:00	2	2	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 18:50:36	2024/10/03 11:47:40	2024/10/03 12:54:46
20241012	uuid:c7ec3dd9-5256-47d9-a0e7-6fb0354ddc83	1501	38360231	5	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-10-12T11:35:00.000+04:00	2	2	2024	10	13	2024/10/13	2024/10/12	2024/10/12	2024/10/13 08:01:01	2024/10/12 11:32:51	2024/10/12 12:52:16
20241005	uuid:c7ed017f-6ed1-411f-a818-3a0575cb9844	1249	41330465	10	Yes	Yes	Yes			4	Yes all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samtskhe–Javakheti	Rural	2024-10-05T18:44:00.000+04:00	0	0	2024	10	5	2024/10/05	2024/10/05	2024/10/05	2024/10/05 21:01:41	2024/10/05 18:42:04	2024/10/05 19:12:39
20241005	uuid:c83a31b4-cd3c-453e-98de-1e29a9f1aa36	1677	44240322	15	Yes	Yes	Yes			4 1 5	Yes all of them	Every day	2 3 5 6 7		0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	Kvemo Kartli	Urban	2024-10-03T17:05:00.000+04:00	1	1	2024	10	4	2024/10/04	2024/10/03	2024/10/03	2024/10/04 18:03:24	2024/10/03 17:01:31	2024/10/03 18:16:49
20240924	uuid:c91912ff-fd19-41fd-b752-10719a70cb08	1324	26350361	6	Yes	No	Yes			4	Yes, but not all of them	A few times a week	4 2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-24T15:42:00.000+04:00	1	1	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 17:23:52	2024/09/24 15:37:23	2024/09/24 16:36:04
20240830	uuid:c92b42b5-8006-41d7-9f98-add47ea3296a	1324	26350144	8	Yes	Yes	Yes			2 4 5	Yes all of them	Every day	1 2 3 4 5 8		0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	Imereti	Urban	2024-08-30T15:13:00.000+04:00	1	1	2024	8	30	2024/08/30	2024/08/30	2024/08/30	2024/08/30 20:53:32	2024/08/30 15:04:39	2024/08/30 15:54:28
20241015	uuid:c9796766-10c1-48c0-9127-06ccde606461	1248	41270123	4	Yes	Yes	Yes			4	Yes all of them	Every day	2 3 6		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	Samtskhe–Javakheti	Rural	2024-10-06T14:52:00.000+04:00	0	0	2024	10	15	2024/10/15	2024/10/06	2024/10/14	2024/10/15 18:49:04	2024/10/06 16:41:52	2024/10/14 16:22:03
20240917	uuid:c97b83d9-d264-451e-b308-5a2179d9d251	1102	47110325	6	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-09-17T11:03:00.000+04:00	1	1	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 15:54:26	2024/09/17 11:01:29	2024/09/17 11:37:58
20240909	uuid:c9895200-37bb-4743-bcb8-946988d43992	1316	26400242	10	Yes	No	Yes			2 4	Yes, but not all of them	Every day	3 4		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-09T14:46:00.000+04:00	1	1	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 17:47:09	2024/09/09 14:44:22	2024/09/09 15:34:48
